# matchedfilter COST table -- RELATIVE cost per configuration, measured
#
# cpu     AMD RYZEN AI MAX+ 395 w/ Radeon 8060S
# commit  398fa6f
#
# Cost RELATIVE to a pivot configuration at the same transform length, not
# microseconds. Absolute time is a property of machine, load and reference
# together; the ratio is a property of the configuration, which is the only
# thing selection needs.
#
# Measured by holding ONE reference fixed and timing every configuration on
# it, cycling rather than running each to completion, and dividing by a pivot
# measured in the same loop. Clock and turbo state, contention, cache
# temperature and the machine cancel in the ratio -- which is also what makes
# it safe to measure these in parallel on every core.
#
# Ranks configurations; do not read them as predictions of runtime.
#
# Regenerate for your own CPU:
#   python tools/hmf_tune.py --retune-cost --out mycost.txt
#   export MF_COST=$PWD/mycost.txt
#
# Baseline measurements retained during gate-model migration; see docs/gate-model.md.
# COST n band U K snr f beff relative_cost
COST 262144 16384 2 4 6.50 0.9500 1664.6 0.0824
COST 262144 16384 2 4 6.50 0.9500 3328.2 0.0761
COST 262144 16384 2 4 6.50 0.9500 6560.4 0.1354
COST 262144 16384 2 4 6.50 0.9970 1138.8 0.1059
COST 262144 16384 2 4 6.50 0.9970 4405.6 0.1353
COST 262144 16384 2 4 6.50 0.9990 920.3 0.0812
COST 262144 16384 2 4 6.50 0.9990 3620.2 0.0895
COST 262144 16384 2 4 6.50 1.0000 461.3 0.0862
COST 262144 16384 2 4 6.50 1.0000 573.0 0.0846
COST 262144 16384 2 4 6.50 1.0000 1813.7 0.0897
COST 262144 16384 2 4 6.50 1.0000 2215.3 0.0877
COST 262144 16384 2 8 5.00 0.4630 15885.8 0.8048
COST 262144 16384 2 8 5.00 0.6060 14587.5 0.8864
COST 262144 16384 2 8 5.00 0.6770 14587.5 0.9846
COST 262144 16384 2 8 5.00 0.7830 11219.7 2.2068
COST 262144 16384 2 8 5.00 0.8440 6560.4 1.1636
COST 262144 16384 2 8 5.00 0.8500 1664.6 1.3495
COST 262144 16384 2 8 5.00 0.8500 3328.2 1.3169
COST 262144 16384 2 8 5.00 0.8500 6560.4 1.3748
COST 262144 16384 2 8 5.00 0.8750 11219.7 0.8698
COST 262144 16384 2 8 5.00 0.9150 11219.7 1.2472
COST 262144 16384 2 8 5.00 0.9430 6560.4 1.1797
COST 262144 16384 2 8 5.00 0.9500 1664.6 0.5697
COST 262144 16384 2 8 5.00 0.9500 3328.2 1.0520
COST 262144 16384 2 8 5.00 0.9500 6560.4 1.1886
COST 262144 16384 2 8 5.00 0.9970 1138.8 0.2650
COST 262144 16384 2 8 5.00 0.9970 4405.6 0.2214
COST 262144 16384 2 8 5.00 0.9990 920.3 0.1979
COST 262144 16384 2 8 5.00 0.9990 3620.2 0.1681
COST 262144 16384 2 8 5.00 1.0000 461.3 0.1772
COST 262144 16384 2 8 5.00 1.0000 573.0 0.1556
COST 262144 16384 2 8 5.00 1.0000 1813.7 0.0834
COST 262144 16384 2 8 5.00 1.0000 2215.3 0.1512
COST 262144 16384 2 8 5.50 0.4630 15885.8 1.6495
COST 262144 16384 2 8 5.50 0.6060 14587.5 1.7480
COST 262144 16384 2 8 5.50 0.6770 14587.5 1.8601
COST 262144 16384 2 8 5.50 0.7830 11219.7 2.1951
COST 262144 16384 2 8 5.50 0.8440 6560.4 1.7530
COST 262144 16384 2 8 5.50 0.8500 1664.6 1.7121
COST 262144 16384 2 8 5.50 0.8500 3328.2 2.6882
COST 262144 16384 2 8 5.50 0.8500 6560.4 1.9649
COST 262144 16384 2 8 5.50 0.8750 11219.7 2.1503
COST 262144 16384 2 8 5.50 0.9150 11219.7 1.4882
COST 262144 16384 2 8 5.50 0.9430 6560.4 0.2554
COST 262144 16384 2 8 5.50 0.9500 1664.6 0.2055
COST 262144 16384 2 8 5.50 0.9500 3328.2 0.2839
COST 262144 16384 2 8 5.50 0.9500 6560.4 0.2437
COST 262144 16384 2 8 5.50 0.9970 1138.8 0.1248
COST 262144 16384 2 8 5.50 0.9970 4405.6 0.0982
COST 262144 16384 2 8 5.50 0.9990 920.3 0.0916
COST 262144 16384 2 8 5.50 0.9990 3620.2 0.0834
COST 262144 16384 2 8 5.50 1.0000 461.3 0.0758
COST 262144 16384 2 8 5.50 1.0000 573.0 0.1113
COST 262144 16384 2 8 5.50 1.0000 1813.7 0.0488
COST 262144 16384 2 8 5.50 1.0000 2215.3 0.1045
COST 262144 16384 2 8 5.75 0.4630 15885.8 1.7252
COST 262144 16384 2 8 5.75 0.6060 14587.5 1.6875
COST 262144 16384 2 8 5.75 0.6770 14587.5 2.2862
COST 262144 16384 2 8 5.75 0.7830 11219.7 2.5851
COST 262144 16384 2 8 5.75 0.8440 6560.4 1.5849
COST 262144 16384 2 8 5.75 0.8500 1664.6 0.6622
COST 262144 16384 2 8 5.75 0.8500 3328.2 1.7019
COST 262144 16384 2 8 5.75 0.8500 6560.4 2.0802
COST 262144 16384 2 8 5.75 0.8750 11219.7 1.7460
COST 262144 16384 2 8 5.75 0.9150 11219.7 0.5897
COST 262144 16384 2 8 5.75 0.9430 6560.4 0.1931
COST 262144 16384 2 8 5.75 0.9500 1664.6 0.1250
COST 262144 16384 2 8 5.75 0.9500 3328.2 0.1151
COST 262144 16384 2 8 5.75 0.9500 6560.4 0.1794
COST 262144 16384 2 8 5.75 0.9970 1138.8 0.0914
COST 262144 16384 2 8 5.75 0.9970 4405.6 0.1221
COST 262144 16384 2 8 5.75 0.9990 920.3 0.0906
COST 262144 16384 2 8 5.75 0.9990 3620.2 0.0821
COST 262144 16384 2 8 5.75 1.0000 461.3 0.0792
COST 262144 16384 2 8 5.75 1.0000 573.0 0.0790
COST 262144 16384 2 8 5.75 1.0000 1813.7 0.0708
COST 262144 16384 2 8 5.75 1.0000 2215.3 0.0932
COST 262144 16384 2 8 6.00 0.4630 15885.8 1.7689
COST 262144 16384 2 8 6.00 0.6060 14587.5 2.2660
COST 262144 16384 2 8 6.00 0.6770 14587.5 2.2933
COST 262144 16384 2 8 6.00 0.7830 11219.7 2.9475
COST 262144 16384 2 8 6.00 0.8440 6560.4 0.6734
COST 262144 16384 2 8 6.00 0.8500 1664.6 0.4782
COST 262144 16384 2 8 6.00 0.8500 3328.2 0.8288
COST 262144 16384 2 8 6.00 0.8500 6560.4 0.7868
COST 262144 16384 2 8 6.00 0.8750 11219.7 0.9056
COST 262144 16384 2 8 6.00 0.9150 11219.7 0.3338
COST 262144 16384 2 8 6.00 0.9430 6560.4 0.1110
COST 262144 16384 2 8 6.00 0.9500 1664.6 0.1406
COST 262144 16384 2 8 6.00 0.9500 3328.2 0.0723
COST 262144 16384 2 8 6.00 0.9500 6560.4 0.1164
COST 262144 16384 2 8 6.00 0.9970 1138.8 0.0828
COST 262144 16384 2 8 6.00 0.9970 4405.6 0.1055
COST 262144 16384 2 8 6.00 0.9990 920.3 0.0829
COST 262144 16384 2 8 6.00 0.9990 3620.2 0.0843
COST 262144 16384 2 8 6.00 1.0000 461.3 0.0734
COST 262144 16384 2 8 6.00 1.0000 573.0 0.0761
COST 262144 16384 2 8 6.00 1.0000 1813.7 0.0894
COST 262144 16384 2 8 6.00 1.0000 2215.3 0.0750
COST 262144 16384 2 8 6.50 0.4630 15885.8 2.8392
COST 262144 16384 2 8 6.50 0.6060 14587.5 1.5241
COST 262144 16384 2 8 6.50 0.6770 14587.5 3.9437
COST 262144 16384 2 8 6.50 0.7830 11219.7 1.3240
COST 262144 16384 2 8 6.50 0.8440 6560.4 0.1529
COST 262144 16384 2 8 6.50 0.8500 1664.6 0.1630
COST 262144 16384 2 8 6.50 0.8500 3328.2 0.2413
COST 262144 16384 2 8 6.50 0.8500 6560.4 0.2014
COST 262144 16384 2 8 6.50 0.8750 11219.7 0.1887
COST 262144 16384 2 8 6.50 0.9150 11219.7 0.1452
COST 262144 16384 2 8 6.50 0.9430 6560.4 0.0953
COST 262144 16384 2 8 6.50 0.9500 1664.6 0.0850
COST 262144 16384 2 8 6.50 0.9500 3328.2 0.0837
COST 262144 16384 2 8 6.50 0.9500 6560.4 0.0882
COST 262144 16384 2 8 6.50 0.9970 1138.8 0.0664
COST 262144 16384 2 8 6.50 0.9970 4405.6 0.0659
COST 262144 16384 2 8 6.50 0.9990 920.3 0.0807
COST 262144 16384 2 8 6.50 0.9990 3620.2 0.0861
COST 262144 16384 2 8 6.50 1.0000 461.3 0.0902
COST 262144 16384 2 8 6.50 1.0000 573.0 0.0823
COST 262144 16384 2 8 6.50 1.0000 1813.7 0.0981
COST 262144 16384 2 8 6.50 1.0000 2215.3 0.0880
COST 262144 32768 2 4 5.00 0.7130 29175.0 0.9189
COST 262144 32768 2 4 5.00 0.7830 22439.0 0.9695
COST 262144 32768 2 4 5.00 0.8500 3328.6 1.1379
COST 262144 32768 2 4 5.00 0.8500 6655.9 1.2562
COST 262144 32768 2 4 5.00 0.8500 13120.2 2.1828
COST 262144 32768 2 4 5.00 0.8750 22439.0 1.0305
COST 262144 32768 2 4 5.00 0.9500 3328.6 1.3717
COST 262144 32768 2 4 5.00 0.9500 6655.9 1.5126
COST 262144 32768 2 4 5.00 0.9500 13120.2 1.1913
COST 262144 32768 2 4 5.00 0.9930 13120.2 1.3465
COST 262144 32768 2 4 5.00 0.9970 2276.9 1.4154
COST 262144 32768 2 4 5.00 0.9970 8810.6 1.4526
COST 262144 32768 2 4 5.00 0.9990 1840.0 1.0896
COST 262144 32768 2 4 5.00 0.9990 7239.7 1.4838
COST 262144 32768 2 4 5.00 1.0000 461.3 0.2624
COST 262144 32768 2 4 5.00 1.0000 573.0 0.3137
COST 262144 32768 2 4 5.00 1.0000 922.0 0.5073
COST 262144 32768 2 4 5.00 1.0000 1145.1 1.2884
COST 262144 32768 2 4 5.00 1.0000 1813.7 0.2674
COST 262144 32768 2 4 5.00 1.0000 2215.3 0.4323
COST 262144 32768 2 4 5.00 1.0000 3626.8 0.4690
COST 262144 32768 2 4 5.00 1.0000 4429.9 0.7091
COST 262144 32768 2 4 5.50 0.7130 29175.0 1.8558
COST 262144 32768 2 4 5.50 0.7830 22439.0 1.7914
COST 262144 32768 2 4 5.50 0.8500 3328.6 2.5477
COST 262144 32768 2 4 5.50 0.8500 6655.9 1.8222
COST 262144 32768 2 4 5.50 0.8500 13120.2 1.9749
COST 262144 32768 2 4 5.50 0.8750 22439.0 1.9467
COST 262144 32768 2 4 5.50 0.9500 3328.6 0.4531
COST 262144 32768 2 4 5.50 0.9500 6655.9 1.0072
COST 262144 32768 2 4 5.50 0.9500 13120.2 2.3355
COST 262144 32768 2 4 5.50 0.9930 13120.2 2.0821
COST 262144 32768 2 4 5.50 0.9970 2276.9 2.1814
COST 262144 32768 2 4 5.50 0.9970 8810.6 2.2084
COST 262144 32768 2 4 5.50 0.9990 1840.0 0.4581
COST 262144 32768 2 4 5.50 0.9990 7239.7 0.7979
COST 262144 32768 2 4 5.50 1.0000 461.3 0.1879
COST 262144 32768 2 4 5.50 1.0000 573.0 0.2307
COST 262144 32768 2 4 5.50 1.0000 922.0 0.2304
COST 262144 32768 2 4 5.50 1.0000 1145.1 0.4345
COST 262144 32768 2 4 5.50 1.0000 1813.7 0.2344
COST 262144 32768 2 4 5.50 1.0000 2215.3 0.2129
COST 262144 32768 2 4 5.50 1.0000 3626.8 0.1970
COST 262144 32768 2 4 5.50 1.0000 4429.9 0.5108
COST 262144 32768 2 4 5.75 0.7130 29175.0 2.0361
COST 262144 32768 2 4 5.75 0.7830 22439.0 1.8106
COST 262144 32768 2 4 5.75 0.8500 3328.6 2.5697
COST 262144 32768 2 4 5.75 0.8500 6655.9 2.0240
COST 262144 32768 2 4 5.75 0.8500 13120.2 2.6912
COST 262144 32768 2 4 5.75 0.8750 22439.0 2.4058
COST 262144 32768 2 4 5.75 0.9500 3328.6 0.3447
COST 262144 32768 2 4 5.75 0.9500 6655.9 0.5124
COST 262144 32768 2 4 5.75 0.9500 13120.2 2.2681
COST 262144 32768 2 4 5.75 0.9930 13120.2 1.2529
COST 262144 32768 2 4 5.75 0.9970 2276.9 1.4095
COST 262144 32768 2 4 5.75 0.9970 8810.6 2.1358
COST 262144 32768 2 4 5.75 0.9990 1840.0 0.2473
COST 262144 32768 2 4 5.75 0.9990 7239.7 0.4393
COST 262144 32768 2 4 5.75 1.0000 461.3 0.1656
COST 262144 32768 2 4 5.75 1.0000 573.0 0.1617
COST 262144 32768 2 4 5.75 1.0000 922.0 0.2299
COST 262144 32768 2 4 5.75 1.0000 1145.1 0.2333
COST 262144 32768 2 4 5.75 1.0000 1813.7 0.1677
COST 262144 32768 2 4 5.75 1.0000 2215.3 0.1887
COST 262144 32768 2 4 5.75 1.0000 3626.8 0.1783
COST 262144 32768 2 4 5.75 1.0000 4429.9 0.3052
COST 262144 32768 2 4 6.00 0.7130 29175.0 1.9286
COST 262144 32768 2 4 6.00 0.7830 22439.0 2.3804
COST 262144 32768 2 4 6.00 0.8500 3328.6 1.1088
COST 262144 32768 2 4 6.00 0.8500 6655.9 1.9876
COST 262144 32768 2 4 6.00 0.8500 13120.2 2.9657
COST 262144 32768 2 4 6.00 0.8750 22439.0 2.4950
COST 262144 32768 2 4 6.00 0.9500 3328.6 0.2204
COST 262144 32768 2 4 6.00 0.9500 6655.9 0.2638
COST 262144 32768 2 4 6.00 0.9500 13120.2 2.1264
COST 262144 32768 2 4 6.00 0.9930 13120.2 0.9184
COST 262144 32768 2 4 6.00 0.9970 2276.9 0.9615
COST 262144 32768 2 4 6.00 0.9970 8810.6 0.8759
COST 262144 32768 2 4 6.00 0.9990 1840.0 0.2390
COST 262144 32768 2 4 6.00 0.9990 7239.7 0.3468
COST 262144 32768 2 4 6.00 1.0000 461.3 0.1644
COST 262144 32768 2 4 6.00 1.0000 573.0 0.1627
COST 262144 32768 2 4 6.00 1.0000 922.0 0.1880
COST 262144 32768 2 4 6.00 1.0000 1145.1 0.2405
COST 262144 32768 2 4 6.00 1.0000 1813.7 0.1906
COST 262144 32768 2 4 6.00 1.0000 2215.3 0.1666
COST 262144 32768 2 4 6.00 1.0000 3626.8 0.1934
COST 262144 32768 2 4 6.00 1.0000 4429.9 0.2042
COST 262144 32768 2 4 6.50 0.7130 29175.0 3.0269
COST 262144 32768 2 4 6.50 0.7830 22439.0 2.3900
COST 262144 32768 2 4 6.50 0.8500 3328.6 0.3827
COST 262144 32768 2 4 6.50 0.8500 6655.9 0.3882
COST 262144 32768 2 4 6.50 0.8500 13120.2 3.1026
COST 262144 32768 2 4 6.50 0.8750 22439.0 3.7385
COST 262144 32768 2 4 6.50 0.9500 3328.6 0.1968
COST 262144 32768 2 4 6.50 0.9500 6655.9 0.2109
COST 262144 32768 2 4 6.50 0.9500 13120.2 0.6119
COST 262144 32768 2 4 6.50 0.9930 13120.2 0.4161
COST 262144 32768 2 4 6.50 0.9970 2276.9 0.3902
COST 262144 32768 2 4 6.50 0.9970 8810.6 0.3942
COST 262144 32768 2 4 6.50 0.9990 1840.0 0.1912
COST 262144 32768 2 4 6.50 0.9990 7239.7 0.2007
COST 262144 32768 2 4 6.50 1.0000 461.3 0.1771
COST 262144 32768 2 4 6.50 1.0000 573.0 0.1863
COST 262144 32768 2 4 6.50 1.0000 922.0 0.1971
COST 262144 32768 2 4 6.50 1.0000 1145.1 0.1818
COST 262144 32768 2 4 6.50 1.0000 1813.7 0.1944
COST 262144 32768 2 4 6.50 1.0000 2215.3 0.1888
COST 262144 32768 2 4 6.50 1.0000 3626.8 0.2090
COST 262144 32768 2 4 6.50 1.0000 4429.9 0.2104
COST 262144 32768 2 8 5.00 0.7130 29175.0 0.9171
COST 262144 32768 2 8 5.00 0.7830 22439.0 0.9501
COST 262144 32768 2 8 5.00 0.8500 3328.6 1.1998
COST 262144 32768 2 8 5.00 0.8500 6655.9 1.2659
COST 262144 32768 2 8 5.00 0.8500 13120.2 2.4842
COST 262144 32768 2 8 5.00 0.8750 22439.0 1.0543
COST 262144 32768 2 8 5.00 0.9500 3328.6 1.1902
COST 262144 32768 2 8 5.00 0.9500 6655.9 1.2946
COST 262144 32768 2 8 5.00 0.9500 13120.2 1.2051
COST 262144 32768 2 8 5.00 0.9930 13120.2 0.5432
COST 262144 32768 2 8 5.00 0.9970 2276.9 0.3384
COST 262144 32768 2 8 5.00 0.9970 8810.6 0.4404
COST 262144 32768 2 8 5.00 0.9990 1840.0 0.2958
COST 262144 32768 2 8 5.00 0.9990 7239.7 0.3458
COST 262144 32768 2 8 5.00 1.0000 461.3 0.2653
COST 262144 32768 2 8 5.00 1.0000 573.0 0.2088
COST 262144 32768 2 8 5.00 1.0000 922.0 0.2774
COST 262144 32768 2 8 5.00 1.0000 1145.1 0.5320
COST 262144 32768 2 8 5.00 1.0000 1813.7 0.1713
COST 262144 32768 2 8 5.00 1.0000 2215.3 0.3505
COST 262144 32768 2 8 5.00 1.0000 3626.8 0.3017
COST 262144 32768 2 8 5.00 1.0000 4429.9 0.3634
COST 262144 32768 2 8 5.50 0.7130 29175.0 1.7974
COST 262144 32768 2 8 5.50 0.7830 22439.0 1.8781
COST 262144 32768 2 8 5.50 0.8500 3328.6 2.8748
COST 262144 32768 2 8 5.50 0.8500 6655.9 1.8553
COST 262144 32768 2 8 5.50 0.8500 13120.2 1.8978
COST 262144 32768 2 8 5.50 0.8750 22439.0 1.9395
COST 262144 32768 2 8 5.50 0.9500 3328.6 0.4267
COST 262144 32768 2 8 5.50 0.9500 6655.9 0.4701
COST 262144 32768 2 8 5.50 0.9500 13120.2 0.9598
COST 262144 32768 2 8 5.50 0.9930 13120.2 0.4495
COST 262144 32768 2 8 5.50 0.9970 2276.9 0.2776
COST 262144 32768 2 8 5.50 0.9970 8810.6 0.3184
COST 262144 32768 2 8 5.50 0.9990 1840.0 0.2495
COST 262144 32768 2 8 5.50 0.9990 7239.7 0.2229
COST 262144 32768 2 8 5.50 1.0000 461.3 0.1607
COST 262144 32768 2 8 5.50 1.0000 573.0 0.2138
COST 262144 32768 2 8 5.50 1.0000 922.0 0.2095
COST 262144 32768 2 8 5.50 1.0000 1145.1 0.2260
COST 262144 32768 2 8 5.50 1.0000 1813.7 0.1050
COST 262144 32768 2 8 5.50 1.0000 2215.3 0.2089
COST 262144 32768 2 8 5.50 1.0000 3626.8 0.2023
COST 262144 32768 2 8 5.50 1.0000 4429.9 0.1884
COST 262144 32768 2 8 5.75 0.7130 29175.0 2.0354
COST 262144 32768 2 8 5.75 0.7830 22439.0 1.8297
COST 262144 32768 2 8 5.75 0.8500 3328.6 2.5670
COST 262144 32768 2 8 5.75 0.8500 6655.9 1.7586
COST 262144 32768 2 8 5.75 0.8500 13120.2 2.8234
COST 262144 32768 2 8 5.75 0.8750 22439.0 2.1197
COST 262144 32768 2 8 5.75 0.9500 3328.6 0.2934
COST 262144 32768 2 8 5.75 0.9500 6655.9 0.3214
COST 262144 32768 2 8 5.75 0.9500 13120.2 0.7198
COST 262144 32768 2 8 5.75 0.9930 13120.2 0.3770
COST 262144 32768 2 8 5.75 0.9970 2276.9 0.2575
COST 262144 32768 2 8 5.75 0.9970 8810.6 0.3249
COST 262144 32768 2 8 5.75 0.9990 1840.0 0.2625
COST 262144 32768 2 8 5.75 0.9990 7239.7 0.2169
COST 262144 32768 2 8 5.75 1.0000 461.3 0.1643
COST 262144 32768 2 8 5.75 1.0000 573.0 0.1641
COST 262144 32768 2 8 5.75 1.0000 922.0 0.2433
COST 262144 32768 2 8 5.75 1.0000 1145.1 0.2021
COST 262144 32768 2 8 5.75 1.0000 1813.7 0.1839
COST 262144 32768 2 8 5.75 1.0000 2215.3 0.2008
COST 262144 32768 2 8 5.75 1.0000 3626.8 0.1772
COST 262144 32768 2 8 5.75 1.0000 4429.9 0.1985
COST 262144 32768 2 8 6.00 0.7130 29175.0 1.9100
COST 262144 32768 2 8 6.00 0.7830 22439.0 2.3502
COST 262144 32768 2 8 6.00 0.8500 3328.6 1.0392
COST 262144 32768 2 8 6.00 0.8500 6655.9 1.4611
COST 262144 32768 2 8 6.00 0.8500 13120.2 2.3234
COST 262144 32768 2 8 6.00 0.8750 22439.0 1.5472
COST 262144 32768 2 8 6.00 0.9500 3328.6 0.2166
COST 262144 32768 2 8 6.00 0.9500 6655.9 0.2492
COST 262144 32768 2 8 6.00 0.9500 13120.2 0.7008
COST 262144 32768 2 8 6.00 0.9930 13120.2 0.3113
COST 262144 32768 2 8 6.00 0.9970 2276.9 0.2177
COST 262144 32768 2 8 6.00 0.9970 8810.6 0.2952
COST 262144 32768 2 8 6.00 0.9990 1840.0 0.1489
COST 262144 32768 2 8 6.00 0.9990 7239.7 0.1926
COST 262144 32768 2 8 6.00 1.0000 461.3 0.1638
COST 262144 32768 2 8 6.00 1.0000 573.0 0.1672
COST 262144 32768 2 8 6.00 1.0000 922.0 0.1614
COST 262144 32768 2 8 6.00 1.0000 1145.1 0.2141
COST 262144 32768 2 8 6.00 1.0000 1813.7 0.2018
COST 262144 32768 2 8 6.00 1.0000 2215.3 0.1761
COST 262144 32768 2 8 6.00 1.0000 3626.8 0.1843
COST 262144 32768 2 8 6.00 1.0000 4429.9 0.1889
COST 262144 32768 2 8 6.50 0.7130 29175.0 3.0157
COST 262144 32768 2 8 6.50 0.7830 22439.0 2.1337
COST 262144 32768 2 8 6.50 0.8500 3328.6 0.3608
COST 262144 32768 2 8 6.50 0.8500 6655.9 0.2746
COST 262144 32768 2 8 6.50 0.8500 13120.2 1.1817
COST 262144 32768 2 8 6.50 0.8750 22439.0 0.9296
COST 262144 32768 2 8 6.50 0.9500 3328.6 0.1873
COST 262144 32768 2 8 6.50 0.9500 6655.9 0.1886
COST 262144 32768 2 8 6.50 0.9500 13120.2 0.3311
COST 262144 32768 2 8 6.50 0.9930 13120.2 0.2174
COST 262144 32768 2 8 6.50 0.9970 2276.9 0.2136
COST 262144 32768 2 8 6.50 0.9970 8810.6 0.2473
COST 262144 32768 2 8 6.50 0.9990 1840.0 0.1950
COST 262144 32768 2 8 6.50 0.9990 7239.7 0.1782
COST 262144 32768 2 8 6.50 1.0000 461.3 0.1714
COST 262144 32768 2 8 6.50 1.0000 573.0 0.1931
COST 262144 32768 2 8 6.50 1.0000 922.0 0.2057
COST 262144 32768 2 8 6.50 1.0000 1145.1 0.1674
COST 262144 32768 2 8 6.50 1.0000 1813.7 0.1891
COST 262144 32768 2 8 6.50 1.0000 2215.3 0.1837
COST 262144 32768 2 8 6.50 1.0000 3626.8 0.2217
COST 262144 32768 2 8 6.50 1.0000 4429.9 0.2271
COST 262144 65536 2 4 5.00 0.8500 6656.6 1.3550
COST 262144 65536 2 4 5.00 0.8500 26239.9 1.0676
COST 262144 65536 2 4 5.00 0.9210 44877.8 1.0424
COST 262144 65536 2 4 5.00 0.9500 6656.6 1.5704
COST 262144 65536 2 4 5.00 0.9500 26239.9 1.1786
COST 262144 65536 2 4 5.00 0.9970 4553.0 1.4410
COST 262144 65536 2 4 5.00 0.9970 17620.5 1.1983
COST 262144 65536 2 4 5.00 0.9990 3679.4 1.5404
COST 262144 65536 2 4 5.00 0.9990 14478.9 1.3300
COST 262144 65536 2 4 5.00 1.0000 461.3 0.5006
COST 262144 65536 2 4 5.00 1.0000 573.0 0.3993
COST 262144 65536 2 4 5.00 1.0000 922.0 0.5386
COST 262144 65536 2 4 5.00 1.0000 1145.1 0.7428
COST 262144 65536 2 4 5.00 1.0000 1813.7 0.5439
COST 262144 65536 2 4 5.00 1.0000 1843.4 0.5904
COST 262144 65536 2 4 5.00 1.0000 2215.3 0.5991
COST 262144 65536 2 4 5.00 1.0000 2289.4 1.2679
COST 262144 65536 2 4 5.00 1.0000 3626.8 0.6114
COST 262144 65536 2 4 5.00 1.0000 4429.9 0.7380
COST 262144 65536 2 4 5.00 1.0000 7253.0 0.9929
COST 262144 65536 2 4 5.00 1.0000 8859.1 1.4522
COST 262144 65536 2 4 5.00 1.0000 13311.2 1.2944
COST 262144 65536 2 4 5.50 0.8500 6656.6 2.0980
COST 262144 65536 2 4 5.50 0.8500 26239.9 1.9871
COST 262144 65536 2 4 5.50 0.9210 44877.8 2.0684
COST 262144 65536 2 4 5.50 0.9500 6656.6 0.8443
COST 262144 65536 2 4 5.50 0.9500 26239.9 2.1859
COST 262144 65536 2 4 5.50 0.9970 4553.0 3.3256
COST 262144 65536 2 4 5.50 0.9970 17620.5 2.2478
COST 262144 65536 2 4 5.50 0.9990 3679.4 1.1572
COST 262144 65536 2 4 5.50 0.9990 14478.9 1.6198
COST 262144 65536 2 4 5.50 1.0000 461.3 0.4266
COST 262144 65536 2 4 5.50 1.0000 573.0 0.4786
COST 262144 65536 2 4 5.50 1.0000 922.0 0.4649
COST 262144 65536 2 4 5.50 1.0000 1145.1 0.5291
COST 262144 65536 2 4 5.50 1.0000 1813.7 0.4696
COST 262144 65536 2 4 5.50 1.0000 1843.4 0.4920
COST 262144 65536 2 4 5.50 1.0000 2215.3 0.4820
COST 262144 65536 2 4 5.50 1.0000 2289.4 0.9582
COST 262144 65536 2 4 5.50 1.0000 3626.8 0.5120
COST 262144 65536 2 4 5.50 1.0000 4429.9 0.4965
COST 262144 65536 2 4 5.50 1.0000 7253.0 0.6512
COST 262144 65536 2 4 5.50 1.0000 8859.1 0.9899
COST 262144 65536 2 4 5.50 1.0000 13311.2 1.1787
COST 262144 65536 2 4 5.75 0.8500 6656.6 2.1528
COST 262144 65536 2 4 5.75 0.8500 26239.9 2.0044
COST 262144 65536 2 4 5.75 0.9210 44877.8 2.3156
COST 262144 65536 2 4 5.75 0.9500 6656.6 0.6840
COST 262144 65536 2 4 5.75 0.9500 26239.9 2.6310
COST 262144 65536 2 4 5.75 0.9970 4553.0 3.7260
COST 262144 65536 2 4 5.75 0.9970 17620.5 2.4766
COST 262144 65536 2 4 5.75 0.9990 3679.4 0.8019
COST 262144 65536 2 4 5.75 0.9990 14478.9 1.2012
COST 262144 65536 2 4 5.75 1.0000 461.3 0.4505
COST 262144 65536 2 4 5.75 1.0000 573.0 0.4381
COST 262144 65536 2 4 5.75 1.0000 922.0 0.4749
COST 262144 65536 2 4 5.75 1.0000 1145.1 0.4726
COST 262144 65536 2 4 5.75 1.0000 1813.7 0.4346
COST 262144 65536 2 4 5.75 1.0000 1843.4 0.4915
COST 262144 65536 2 4 5.75 1.0000 2215.3 0.4897
COST 262144 65536 2 4 5.75 1.0000 2289.4 0.6666
COST 262144 65536 2 4 5.75 1.0000 3626.8 0.4663
COST 262144 65536 2 4 5.75 1.0000 4429.9 0.4479
COST 262144 65536 2 4 5.75 1.0000 7253.0 0.4588
COST 262144 65536 2 4 5.75 1.0000 8859.1 0.7844
COST 262144 65536 2 4 5.75 1.0000 13311.2 0.7116
COST 262144 65536 2 4 6.00 0.8500 6656.6 1.8418
COST 262144 65536 2 4 6.00 0.8500 26239.9 2.0163
COST 262144 65536 2 4 6.00 0.9210 44877.8 2.1679
COST 262144 65536 2 4 6.00 0.9500 6656.6 0.5272
COST 262144 65536 2 4 6.00 0.9500 26239.9 2.4846
COST 262144 65536 2 4 6.00 0.9970 4553.0 2.0921
COST 262144 65536 2 4 6.00 0.9970 17620.5 2.1338
COST 262144 65536 2 4 6.00 0.9990 3679.4 0.6451
COST 262144 65536 2 4 6.00 0.9990 14478.9 1.0680
COST 262144 65536 2 4 6.00 1.0000 461.3 0.4292
COST 262144 65536 2 4 6.00 1.0000 573.0 0.4568
COST 262144 65536 2 4 6.00 1.0000 922.0 0.4720
COST 262144 65536 2 4 6.00 1.0000 1145.1 0.4563
COST 262144 65536 2 4 6.00 1.0000 1813.7 0.4062
COST 262144 65536 2 4 6.00 1.0000 1843.4 0.5117
COST 262144 65536 2 4 6.00 1.0000 2215.3 0.4223
COST 262144 65536 2 4 6.00 1.0000 2289.4 0.5776
COST 262144 65536 2 4 6.00 1.0000 3626.8 0.4407
COST 262144 65536 2 4 6.00 1.0000 4429.9 0.4722
